White player,White player Elo,Black player,Black player Elo,Opening Code,Opening,Result
Khumoyun_Begmuratov,2399,Jakob_Postlmayer,2314,C47,C46–C49,½-½
Andrei_Shishkov,2340,Ernur_Amangeldy,2097,D10,Queen’s Gambit,0-1
Aleksandr_Shimanov,2581,Santosh_Gujrathi_Vidit,2730,C46,C46–C49,½-½
Erigaisi_Arjun,2722,Magnus_Carlsen,2859,A45,A45–A49,½-½
Vladislav_Artemiev,2701,Rauf_Mamedov,2646,A05,Réti Opening,½-½
Daniil_Dubov,2708,Vincent_Keymer,2696,D02,D00–D05,½-½
Nodirbek_Abdusattorov,2713,Vahap_Sanal,2597,C47,C46–C49,1-0
Santosh_Gujrathi_Vidit,2730,Volodar_Murzin,2561,D12,Queen’s Gambit,0-1
Parham_Maghsoodloo,2719,Samvel_Ter_Sahakyan,2605,D35,Queen’s Gambit,½-½
Giga_Quparadze,2470,Rasmus_Svane,2622,C88,Ruy Lopez,1-0
Alexey_Sarana,2668,Shamsiddin_Vokhidov,2579,E48,Indian systems with ...e6,1-0
M._Amin_Tabatabaei,2660,Alexander_Grischuk,2745,C02,French Defence,0-1
Richard_Rapport,2740,Pavel_Ponkratov,2577,C00,French Defence,1-0
Andrey_Esipenko,2678,Ehsan_Ghaem_Maghami,2490,B12,Caro-Kann Defence,1-0
Jan_Krzysztof_Duda,2729,Jorden_Van_Foreest,2690,E81,King’s Indian,½-½
Nodirbek_Yakubboev,2647,Maxim_Matlakov,2662,A13,English Opening,1-0
Shant_Sargsyan,2645,Sam_Shankland,2710,E04,E00–E09,1-0
Bassem_Amin,2682,Ivan_Cheparinov,2688,A07,Réti Opening,½-½
Surya_Shekhar_Ganguly,2582,Maksim_Chigaev,2632,B22,Sicilian Defence,½-½
Zhamsaran_Tsydypov,2534,AR_Saleh_Salem,2677,C50,Italian Game,1-0
Abhimanyu_Puranik,2616,Boris_Gelfand,2667,B23,Sicilian Defence,½-½
Jules_Moussard,2684,Thai_Dai_Van_Nguyen,2656,B45,Sicilian Defence,½-½
Manuel_Petrosyan,2621,Zaven_Andriasian,2580,D00,D00–D05,1-0
Alvar_Alonso_Rosell,2561,Sergei_Zhigalko,2572,E15,Indian systems with ...e6,½-½
Ian_Nepomniachtchi,2793,Anish_Giri,2764,A30,English Opening,½-½
David_Paravyan,2586,Rinat_Jumabayev,2609,C11,French Defence,1-0
Maksim_Tsaruk,2373,Hans_Moke_Niemann,2698,B69,Sicilian Defence,½-½
Boris_Savchenko,2552,Aydin_Suleymanli,2543,A14,English Opening,½-½
Evgeniy_Najer,2662,Denis_Lazavik,2537,C65,Ruy Lopez,0-1
Chithambaram_VR_Aravindh,2607,Le_Tuan_Minh,2542,D02,D00–D05,½-½
Sergei_Yudin,2469,Haik_M_Martirosyan,2682,C50,Italian Game,0-1
Alexei_Fedorov,2475,Pentala_Harikrishna,2705,B20,Sicilian Defence,½-½
Levan_Pantsulaia,2597,David_Anton_Guijarro,2675,A13,English Opening,0-1
Gabriel_Sargissian,2699,Vasif_Durarbayli,2612,D11,Queen’s Gambit,½-½
Nikita_Petrov,2537,Aleksandr_Rakhmanov,2630,D31,Queen’s Gambit,½-½
Yangyi_Yu,2728,Nihal_Sarin,2670,D37,Queen’s Gambit,½-½
Dmitry_Andreikin,2729,Vugar_Asadli,2567,A15,English Opening,1-0
Evgeny_Tomashevsky,2694,Arseniy_Nesterov,2573,A14,English Opening,1-0
Tigran_L_Petrosian,2551,Velimir_Ivic,2572,A05,Réti Opening,1-0
Johan-Sebastian_Christiansen,2578,Matthias_Bluebaum,2657,C02,French Defence,0-1
Denis_Makhnev,2481,Narayanan.S.L,2669,C73,Ruy Lopez,0-1
Javokhir_Sindarov,2654,Bobby_Cheng,2583,C11,French Defence,0-1
Christopher_Woojin_Yoo,2575,Ahmed_Adly,2596,B29,Sicilian Defence,1-0
Sumiya_Bilguun,2474,Sanan_Sjugirov,2712,C42,Petrov’s Defence,½-½
Bharathakoti_Harsha,2593,Jingyao_Tin,2562,A07,Réti Opening,0-1
Mahammad_Muradli,2540,Sebastien_Maze,2538,E71,King’s Indian,0-1
Arystanbek_Urazayev,2465,Vladimir_Fedoseev,2688,C02,French Defence,0-1
Azamat_Utegaliyev,2445,Alexander_Moiseenko,2577,B23,Sicilian Defence,0-1
Alexander_Riazantsev,2626,Sankalp_Gupta,2485,D02,D00–D05,0-1
Tigran_K_Harutyunyan,2511,Sabino_Brunello,2519,D35,Queen’s Gambit,0-1
Nderim_Saraci,2468,Francisco_Vallejo_Pons,2716,C19,French Defence,0-1
Alexander_Donchenko,2636,Hikaru_Nakamura,2768,A28,English Opening,½-½
V_Pranav,2545,Arkadij_Naiditsch,2659,B30,Sicilian Defence,½-½
Arjun_Kalyan,2505,B_Adhiban,2611,B32,Sicilian Defence,0-1
Bardiya_Daneshvar,2500,Ameet_K_Ghasi,2471,E94,King’s Indian,1-0
Raunak_Sadhwani,2627,Matthias_Bluebaum,2657,D02,D00–D05,½-½
M._Amin_Tabatabaei,2660,Sanan_Sjugirov,2712,D02,D00–D05,1-0
Maksim_Tsaruk,2373,Haik_M_Martirosyan,2682,C70,Ruy Lopez,0-1
Andrey_Esipenko,2678,Vahap_Sanal,2597,C41,Philidor Defence,1-0
AR_Saleh_Salem,2677,Mikhail_Kobalia,2577,D12,Queen’s Gambit,½-½
Thai_Dai_Van_Nguyen,2656,David_Anton_Guijarro,2675,D39,Queen’s Gambit,½-½
Daniil_Dubov,2708,Nodirbek_Abdusattorov,2713,D02,D00–D05,½-½
Zaven_Andriasian,2580,Samvel_Ter_Sahakyan,2605,B12,Caro-Kann Defence,½-½
Vladislav_Kovalev,2623,Aleksandr_Shimanov,2581,B13,Caro-Kann Defence,½-½
Velimir_Ivic,2572,Sergei_Zhigalko,2572,E24,Indian systems with ...e6,0-1
David_Paravyan,2586,Sergei_Yudin,2469,C41,Philidor Defence,½-½
Alexander_Donchenko,2636,Denis_Lazavik,2537,A28,English Opening,½-½
Javokhir_Sindarov,2654,Bardiya_Daneshvar,2500,B12,Caro-Kann Defence,½-½
Christopher_Woojin_Yoo,2575,Boris_Savchenko,2552,B90,Sicilian Defence,1-0
Aydin_Suleymanli,2543,Alexandr_Predke,2684,D35,Queen’s Gambit,½-½
Sebastien_Maze,2538,Mamikon_Gharibyan,2480,B31,Sicilian Defence,1-0
Le_Tuan_Minh,2542,Anton_Demchenko,2632,E67,King’s Indian,1-0
Jan_Krzysztof_Duda,2729,Dmitry_Andreikin,2729,D31,Queen’s Gambit,½-½
Sabino_Brunello,2519,Semetey_Tologontegin,2394,E44,Indian systems with ...e6,0-1
Mustafa_Yilmaz,2617,Baadur_Jobava,2578,A43,Old Benoni Defence,1-0
Jakhongir_Vakhidov,2607,Maxim_Matlakov,2662,A14,English Opening,0-1
Vugar_Asadli,2567,Sam_Shankland,2710,B62,Sicilian Defence,½-½
Arseniy_Nesterov,2573,Pentala_Harikrishna,2705,D38,Queen’s Gambit,½-½
Shamsiddin_Vokhidov,2579,Robert_Hovhannisyan,2597,C65,Ruy Lopez,½-½
Jules_Moussard,2684,Pouya_Idani,2637,B90,Sicilian Defence,½-½
Evgeniy_Najer,2662,Daniil_Lintchevski,2548,B40,Sicilian Defence,1-0
Ahmed_Adly,2596,Daniel_Dardha,2606,D78,Neo-Grünfeld,1-0
Chithambaram_VR_Aravindh,2607,V_Pranav,2545,A27,English Opening,0-1
Erigaisi_Arjun,2722,Maxime_Vachier_Lagrave,2737,A45,A45–A49,1-0
Sumiya_Bilguun,2474,Alexander_Moiseenko,2577,B23,Sicilian Defence,0-1
Kazybek_Nogerbek,2468,Pavel_Ponkratov,2577,A46,A45–A49,1-0
Abdulla_Gadimbayli,2524,B_Adhiban,2611,B30,Sicilian Defence,0-1
Alexei_Fedorov,2475,Sankalp_Gupta,2485,B10,Caro-Kann Defence,1-0
Aman_Hambleton,2437,Francisco_Vallejo_Pons,2716,A40,A40–A42,0-1
Arjun_Kalyan,2505,Narayanan.S.L,2669,C50,Italian Game,½-½
Bharathakoti_Harsha,2593,Mahammad_Muradli,2540,E92,King’s Indian,1-0
Mukhiddin_Madaminov,2438,Aryan_Tari,2659,D00,D00–D05,½-½
Azamat_Utegaliyev,2445,Ehsan_Ghaem_Maghami,2490,B10,Caro-Kann Defence,0-1
Arystanbek_Urazayev,2465,Tigran_K_Harutyunyan,2511,C47,C46–C49,½-½
Ian_Nepomniachtchi,2793,Alexey_Sarana,2668,A13,English Opening,½-½
Rinat_Jumabayev,2609,Dambasuren_Batsuren,2525,A14,English Opening,1-0
Levan_Pantsulaia,2597,Gombosuren_Munkhgal,2463,A13,English Opening,1-0
Mustafokhuja_Khusenkhojaev,2265,Vasif_Durarbayli,2612,D44,Queen’s Gambit,½-½
Denis_Makhnev,2481,Artem_Uskov,2376,E00,E00–E09,0-1
Klementy_Sychev,2556,Daniyal_Sapenov,2323,E20,Indian systems with ...e6,½-½
Aleksej_Aleksandrov,2495,Aldiyar_Ansat,2291,D94,Grünfeld,½-½
Alexander_Riazantsev,2626,Momchil_Petkov,2531,D02,D00–D05,1-0
Nikita_Petrov,2537,Petr_Kostenko,2374,A45,A45–A49,1-0
Zhandos_Agmanov,2442,Denis_Kadric,2584,C41,Philidor Defence,0-1
Alvar_Alonso_Rosell,2561,Ramazan_Zhalmakhanov,2401,A61,Atypical Indian systems,1-0
Evgeny_Tomashevsky,2694,Alexander_Grischuk,2745,D37,Queen’s Gambit,½-½
Rudik_Makarian,2554,Lev_Zverev,2310,A28,English Opening,1-0
Amilal_Munkhdalai,2142,Valentin_Dragnev,2556,B11,Caro-Kann Defence,½-½
Andrew_Tang,2540,Alexander_Khripachenko,2219,D00,D00–D05,1-0
Ediz_Gurel,2454,Rustam_Khusnutdinov,2441,C70,Ruy Lopez,0-1
Vuk_Damjanovic,2361,Ameet_K_Ghasi,2471,A49,A45–A49,½-½
Nikolay_Averin,2342,Srinath_Narayanan,2559,B15,Caro-Kann Defence,0-1
Jakob_Postlmayer,2314,Frederik_Svane,2568,D37,Queen’s Gambit,0-1
Nderim_Saraci,2468,Mukhammadzokhid_Suyarov,2299,C03,French Defence,0-1
Vladimir_Burmakin,2498,Ali_Elier,2165,E06,E00–E09,1-0
Ergali_Suleimen,2073,Konstantin_Kazakov,2385,B27,Sicilian Defence,0-1
Fabiano_Caruana,2766,Timur_Gareyev,2602,C78,Ruy Lopez,1-0
Melis_Mamatov,2399,Sauat_Nurgaliyev,2150,B90,Sicilian Defence,0-1
Johan-Sebastian_Christiansen,2578,Imangali_Akhilbay,2140,D76,Neo-Grünfeld,1-0
Dinmukhammed_Tulendinov,1948,Benjamin_Haldorsen,2449,B25,Sicilian Defence,0-1
Khumoyun_Begmuratov,2399,Aziz_Degenbaev,2139,C13,French Defence,1-0
Egor_Korelskiy,2153,Ernur_Amangeldy,2097,C78,Ruy Lopez,0-1
Abilmansur_Abdilkhair,2278,Elijah_Everett,2202,A45,A45–A49,1-0
Edgar_Mamedov,2283,Andrei_Shishkov,2340,A15,English Opening,0-1
Endrit_Uruci,2297,Savva_Vetokhin,2354,B40,Sicilian Defence,1-0
Manuel_Petrosyan,2621,Shakhriyar_Mamedyarov,2740,A46,A45–A49,½-½
Magnus_Carlsen,2859,Vincent_Keymer,2696,E04,E00–E09,1-0
Rauf_Mamedov,2646,Santosh_Gujrathi_Vidit,2730,C07,French Defence,0-1
Haik_M_Martirosyan,2682,Parham_Maghsoodloo,2719,E60,King’s Indian,½-½
Manuel_Petrosyan,2621,Surya_Shekhar_Ganguly,2582,D04,D00–D05,½-½
Dmitry_Andreikin,2729,Giga_Quparadze,2470,B40,Sicilian Defence,½-½
Alexey_Sarana,2668,M._Amin_Tabatabaei,2660,D37,Queen’s Gambit,½-½
Richard_Rapport,2740,Sebastien_Maze,2538,B31,Sicilian Defence,1-0
Hikaru_Nakamura,2768,Aleksandar_Indjic,2636,E46,Indian systems with ...e6,½-½
Maxime_Vachier_Lagrave,2737,Shant_Sargsyan,2645,C50,Italian Game,½-½
Hans_Moke_Niemann,2698,Andrey_Esipenko,2678,A20,English Opening,½-½
Boris_Gelfand,2667,Volodar_Murzin,2561,D46,Queen’s Gambit,½-½
Fabiano_Caruana,2766,Vladimir_Fedoseev,2688,D43,Queen’s Gambit,1-0
Nodirbek_Yakubboev,2647,Rasmus_Svane,2622,A14,English Opening,0-1
Alisher_Suleymenov,2476,Gabriel_Sargissian,2699,D30,Queen’s Gambit,0-1
Maksim_Chigaev,2632,Tigran_L_Petrosian,2551,C41,Philidor Defence,1-0
Matthias_Bluebaum,2657,Christopher_Woojin_Yoo,2575,D43,Queen’s Gambit,½-½
Semetey_Tologontegin,2394,Timur_Gareyev,2602,C77,Ruy Lopez,0-1
Sergei_Zhigalko,2572,Raunak_Sadhwani,2627,B22,Sicilian Defence,1-0
Jorden_Van_Foreest,2690,Le_Tuan_Minh,2542,B29,Sicilian Defence,½-½
Maxim_Matlakov,2662,Thai_Dai_Van_Nguyen,2656,E06,E00–E09,½-½
Ivan_Cheparinov,2688,Alexei_Fedorov,2475,B32,Sicilian Defence,1-0
B_Adhiban,2611,AR_Saleh_Salem,2677,E70,King’s Indian,½-½
Nodirbek_Abdusattorov,2713,Yangyi_Yu,2728,C42,Petrov’s Defence,½-½
David_Anton_Guijarro,2675,Samvel_Ter_Sahakyan,2605,B51,Sicilian Defence,½-½
Mikhail_Kobalia,2577,Zaven_Andriasian,2580,B51,Sicilian Defence,1-0
Aleksandr_Shimanov,2581,Mustafa_Yilmaz,2617,C77,Ruy Lopez,½-½
Vladislav_Kovalev,2623,David_Paravyan,2586,C42,Petrov’s Defence,½-½
Bobby_Cheng,2583,Alexander_Donchenko,2636,A33,English Opening,0-1
Jingyao_Tin,2562,Javokhir_Sindarov,2654,A73,Atypical Indian systems,0-1
Nikita_Petrov,2537,Hikaru_Nakamura,2768,E49,Indian systems with ...e6,0-1
Denis_Makhnev,2481,Maxime_Vachier_Lagrave,2737,E06,E00–E09,0-1
Vladislav_Kovalev,2623,Alexander_Grischuk,2745,B07,Pirc Defence,0-1
Aydin_Suleymanli,2543,Sabino_Brunello,2519,D35,Queen’s Gambit,1-0
Baadur_Jobava,2578,Levan_Pantsulaia,2597,D30,Queen’s Gambit,½-½
Arseniy_Nesterov,2573,Francisco_Vallejo_Pons,2716,A40,A40–A42,1-0
Parham_Maghsoodloo,2719,Vugar_Asadli,2567,E74,King’s Indian,1-0
Surya_Shekhar_Ganguly,2582,Velimir_Ivic,2572,B22,Sicilian Defence,1-0
Shamsiddin_Vokhidov,2579,Aleksandr_Rakhmanov,2630,B29,Sicilian Defence,1-0
Jules_Moussard,2684,Vladimir_Fedoseev,2688,C02,French Defence,0-1
Alvar_Alonso_Rosell,2561,Zaven_Andriasian,2580,D14,Queen’s Gambit,½-½
Tigran_L_Petrosian,2551,Denis_Kadric,2584,A04,Réti Opening,1-0
Mahammad_Muradli,2540,Narayanan.S.L,2669,E10,Indian systems with ...e6,1-0
Boris_Savchenko,2552,Bobby_Cheng,2583,A14,English Opening,1-0
Eric_Hansen,2609,Rudik_Makarian,2554,C41,Philidor Defence,1-0
Andrew_Tang,2540,Rauf_Mamedov,2646,D34,Queen’s Gambit,0-1
Dambasuren_Batsuren,2525,Bharathakoti_Harsha,2593,D30,Queen’s Gambit,0-1
Vladimir_Burmakin,2498,Sebastien_Maze,2538,A15,English Opening,0-1
Nodirbek_Yakubboev,2647,Jingyao_Tin,2562,D10,Queen’s Gambit,1-0
Shant_Sargsyan,2645,Valentin_Dragnev,2556,D37,Queen’s Gambit,½-½
Vladislav_Artemiev,2701,Vincent_Keymer,2696,A06,Réti Opening,1-0
Zhamsaran_Tsydypov,2534,Tigran_K_Harutyunyan,2511,C50,Italian Game,1-0
Petr_Kostenko,2374,Ehsan_Ghaem_Maghami,2490,A37,English Opening,0-1
Artem_Uskov,2376,Abhimanyu_Puranik,2616,C78,Ruy Lopez,0-1
Maksim_Tsaruk,2373,Maksim_Chigaev,2632,B33,Sicilian Defence,½-½
Manuel_Petrosyan,2621,Alisher_Suleymenov,2476,A45,A45–A49,½-½
Aldiyar_Ansat,2291,Mikhail_Kobalia,2577,B46,Sicilian Defence,0-1
Raunak_Sadhwani,2627,Semetey_Tologontegin,2394,C50,Italian Game,0-1
Melis_Mamatov,2399,Alexei_Fedorov,2475,B30,Sicilian Defence,½-½
Rinat_Jumabayev,2609,Vuk_Damjanovic,2361,E62,King’s Indian,1-0
Samvel_Ter_Sahakyan,2605,Egor_Korelskiy,2153,B41,Sicilian Defence,1-0
Alexander_Donchenko,2636,Anish_Giri,2764,E06,E00–E09,0-1
M._Amin_Tabatabaei,2660,Aziz_Degenbaev,2139,E65,King’s Indian,1-0
Amilal_Munkhdalai,2142,Pouya_Idani,2637,B54,Sicilian Defence,½-½
Gabriel_Sargissian,2699,Dinmukhammed_Tulendinov,1948,D11,Queen’s Gambit,1-0
Momchil_Petkov,2531,Robert_Hovhannisyan,2597,C65,Ruy Lopez,1-0
Kazybek_Nogerbek,2468,Sergei_Zhigalko,2572,A06,Réti Opening,0-1
Savva_Vetokhin,2354,Arkadij_Naiditsch,2659,E68,King’s Indian,0-1
Benjamin_Haldorsen,2449,Ahmed_Adly,2596,B29,Sicilian Defence,0-1
Mukhiddin_Madaminov,2438,B_Adhiban,2611,D00,D00–D05,1-0
Daniyal_Sapenov,2323,Jakhongir_Vakhidov,2607,A56,Atypical Indian systems,0-1
Javokhir_Sindarov,2654,Jorden_Van_Foreest,2690,C55,Italian Game,0-1
Mustafa_Yilmaz,2617,Aman_Hambleton,2437,E15,Indian systems with ...e6,1-0
Edgar_Mamedov,2283,Daniil_Lintchevski,2548,D41,Queen’s Gambit,½-½
Elijah_Everett,2202,Vasif_Durarbayli,2612,B90,Sicilian Defence,0-1
Klementy_Sychev,2556,V_Pranav,2545,C45,Scotch Game,0-1
Ergali_Suleimen,2073,Sumiya_Bilguun,2474,B94,Sicilian Defence,0-1
Frederik_Svane,2568,Mamikon_Gharibyan,2480,B31,Sicilian Defence,0-1
Christopher_Woojin_Yoo,2575,Konstantin_Kazakov,2385,B72,Sicilian Defence,1-0
Ediz_Gurel,2454,Aryan_Tari,2659,B10,Caro-Kann Defence,0-1
Lev_Zverev,2310,Srinath_Narayanan,2559,C02,French Defence,0-1
Johan-Sebastian_Christiansen,2578,Khumoyun_Begmuratov,2399,A15,English Opening,1-0
Nodirbek_Abdusattorov,2713,Anton_Demchenko,2632,E67,King’s Indian,1-0
Ali_Elier,2165,Daniel_Dardha,2606,B15,Caro-Kann Defence,½-½
Aleksej_Aleksandrov,2495,Andrei_Shishkov,2340,E29,Indian systems with ...e6,1-0
Nderim_Saraci,2468,Nikolay_Averin,2342,A13,English Opening,½-½
Jakob_Postlmayer,2314,Rustam_Khusnutdinov,2441,A10,English Opening,0-1
Arjun_Kalyan,2505,Abilmansur_Abdilkhair,2278,C42,Petrov’s Defence,1-0
Mukhammadzokhid_Suyarov,2299,Gombosuren_Munkhgal,2463,A45,A45–A49,½-½
Abdulla_Gadimbayli,2524,Sauat_Nurgaliyev,2150,B91,Sicilian Defence,½-½
Ramazan_Zhalmakhanov,2401,Imangali_Akhilbay,2140,B23,Sicilian Defence,0-1
Niilo_Man_Nissinen,1996,Endrit_Uruci,2297,B15,Caro-Kann Defence,1-0
Alexander_Khripachenko,2219,Ernur_Amangeldy,2097,B33,Sicilian Defence,1-0
Bassem_Amin,2682,Sam_Shankland,2710,A07,Réti Opening,½-½
Magnus_Carlsen,2859,Nodirbek_Abdusattorov,2713,A01,Larsen Opening,1-0
Sam_Shankland,2710,Arystanbek_Urazayev,2465,D36,Queen’s Gambit,0-1
Hikaru_Nakamura,2768,Bassem_Amin,2682,E90,King’s Indian,1-0
Maxime_Vachier_Lagrave,2737,Bharathakoti_Harsha,2593,B30,Sicilian Defence,1-0
Alexander_Grischuk,2745,Nodirbek_Yakubboev,2647,A05,Réti Opening,½-½
Shakhriyar_Mamedyarov,2740,Alexander_Riazantsev,2626,E20,Indian systems with ...e6,1-0
Sebastien_Maze,2538,Daniil_Dubov,2708,B40,Sicilian Defence,0-1
Haik_M_Martirosyan,2682,Andrey_Esipenko,2678,D38,Queen’s Gambit,½-½
Maxim_Matlakov,2662,Zhamsaran_Tsydypov,2534,B06,Modern Defence,½-½
Anton_Demchenko,2632,Parham_Maghsoodloo,2719,B30,Sicilian Defence,0-1
Ivan_Cheparinov,2688,Abhimanyu_Puranik,2616,D90,Grünfeld,½-½
Anish_Giri,2764,Jan_Krzysztof_Duda,2729,A13,English Opening,½-½
Ehsan_Ghaem_Maghami,2490,Surya_Shekhar_Ganguly,2582,D30,Queen’s Gambit,½-½
Pentala_Harikrishna,2705,Vahap_Sanal,2597,D78,Neo-Grünfeld,0-1
David_Anton_Guijarro,2675,Giga_Quparadze,2470,D05,D00–D05,0-1
Mikhail_Kobalia,2577,Alexey_Sarana,2668,B52,Sicilian Defence,0-1
Volodar_Murzin,2561,Evgeny_Tomashevsky,2694,C88,Ruy Lopez,1-0
Rinat_Jumabayev,2609,Jules_Moussard,2684,A15,English Opening,½-½
Samvel_Ter_Sahakyan,2605,Tigran_L_Petrosian,2551,B06,Modern Defence,1-0
Matthias_Bluebaum,2657,M._Amin_Tabatabaei,2660,D35,Queen’s Gambit,0-1
Aydin_Suleymanli,2543,David_Paravyan,2586,A16,English Opening,½-½
Arseniy_Nesterov,2573,Alexander_Donchenko,2636,D16,Queen’s Gambit,0-1
Vladimir_Fedoseev,2688,Nihal_Sarin,2670,D37,Queen’s Gambit,½-½
Shamsiddin_Vokhidov,2579,Javokhir_Sindarov,2654,C88,Ruy Lopez,1-0
Hans_Moke_Niemann,2698,Sergei_Yudin,2469,D31,Queen’s Gambit,½-½
Denis_Lazavik,2537,Boris_Savchenko,2552,E60,King’s Indian,½-½
Vincent_Keymer,2696,Mahammad_Muradli,2540,A15,English Opening,1-0
Le_Tuan_Minh,2542,Evgeniy_Najer,2662,E35,Indian systems with ...e6,½-½
Sankalp_Gupta,2485,Alexandr_Predke,2684,B40,Sicilian Defence,0-1
Semetey_Tologontegin,2394,Eric_Hansen,2609,B43,Sicilian Defence,0-1
Rauf_Mamedov,2646,Azamat_Utegaliyev,2445,B40,Sicilian Defence,1-0
Zaven_Andriasian,2580,Zhandos_Agmanov,2442,B12,Caro-Kann Defence,1-0
Jakhongir_Vakhidov,2607,Baadur_Jobava,2578,A10,English Opening,1-0
Jorden_Van_Foreest,2690,Vladislav_Artemiev,2701,C55,Italian Game,1-0
Levan_Pantsulaia,2597,Gabriel_Sargissian,2699,A13,English Opening,½-½
Vasif_Durarbayli,2612,Dmitry_Andreikin,2729,C65,Ruy Lopez,½-½
Daniel_Dardha,2606,Maksim_Tsaruk,2373,A15,English Opening,1-0
Sumiya_Bilguun,2474,Bharathakoti_Harsha,2593,B23,Sicilian Defence,0-1
Ehsan_Ghaem_Maghami,2490,Rustam_Khusnutdinov,2441,A10,English Opening,1-0
Zhandos_Agmanov,2442,Pouya_Idani,2637,A70,Atypical Indian systems,½-½
Dambasuren_Batsuren,2525,Daniil_Lintchevski,2548,D20,Queen’s Gambit,1-0
Azamat_Utegaliyev,2445,Alvar_Alonso_Rosell,2561,C69,Ruy Lopez,1-0
Alexander_Riazantsev,2626,Melis_Mamatov,2399,D10,Queen’s Gambit,1-0
Nihal_Sarin,2670,Nodirbek_Abdusattorov,2713,D02,D00–D05,½-½
Ameet_K_Ghasi,2471,Khumoyun_Begmuratov,2399,A05,Réti Opening,1-0
Jakhongir_Vakhidov,2607,Vuk_Damjanovic,2361,A21,English Opening,½-½
Srinath_Narayanan,2559,Amilal_Munkhdalai,2142,A15,English Opening,½-½
Ali_Elier,2165,Aleksej_Aleksandrov,2495,C47,C46–C49,0-1
Nderim_Saraci,2468,Abilmansur_Abdilkhair,2278,D02,D00–D05,1-0
Gombosuren_Munkhgal,2463,Nikolay_Averin,2342,D00,D00–D05,½-½
Vladimir_Burmakin,2498,Jakob_Postlmayer,2314,A07,Réti Opening,1-0
Momchil_Petkov,2531,Mustafokhuja_Khusenkhojaev,2265,D94,Grünfeld,½-½
Edgar_Mamedov,2283,Ediz_Gurel,2454,E17,Indian systems with ...e6,0-1
Lev_Zverev,2310,Konstantin_Kazakov,2385,B35,Sicilian Defence,1-0
Ian_Nepomniachtchi,2793,Erigaisi_Arjun,2722,E06,E00–E09,½-½
Elijah_Everett,2202,Endrit_Uruci,2297,B15,Caro-Kann Defence,1-0
Petr_Kostenko,2374,Aziz_Degenbaev,2139,A15,English Opening,1-0
Imangali_Akhilbay,2140,Savva_Vetokhin,2354,A45,A45–A49,½-½
Benjamin_Haldorsen,2449,Ernur_Amangeldy,2097,C50,Italian Game,1-0
Alexander_Khripachenko,2219,Dinmukhammed_Tulendinov,1948,B42,Sicilian Defence,1-0
Andrei_Shishkov,2340,Egor_Korelskiy,2153,D31,Queen’s Gambit,1-0
Niilo_Man_Nissinen,1996,Ergali_Suleimen,2073,B33,Sicilian Defence,0-1
Maxime_Vachier_Lagrave,2737,Bassem_Amin,2682,C84,Ruy Lopez,1-0
Magnus_Carlsen,2859,Parham_Maghsoodloo,2719,B67,Sicilian Defence,1-0
Jan_Krzysztof_Duda,2729,M._Amin_Tabatabaei,2660,D35,Queen’s Gambit,1-0
Gabriel_Sargissian,2699,Ian_Nepomniachtchi,2793,E06,E00–E09,0-1
Christopher_Woojin_Yoo,2575,Alexander_Grischuk,2745,C51,Italian Game,0-1
Surya_Shekhar_Ganguly,2582,Denis_Lazavik,2537,C45,Scotch Game,1-0
Kazybek_Nogerbek,2468,Boris_Gelfand,2667,A35,English Opening,½-½
Rasmus_Svane,2622,David_Anton_Guijarro,2675,A08,Réti Opening,½-½
Alexander_Donchenko,2636,Maksim_Chigaev,2632,E94,King’s Indian,0-1
Evgeniy_Najer,2662,Manuel_Petrosyan,2621,C65,Ruy Lopez,½-½
Le_Tuan_Minh,2542,Haik_M_Martirosyan,2682,A46,A45–A49,1-0
Vasif_Durarbayli,2612,Hikaru_Nakamura,2768,C72,Ruy Lopez,½-½
Fabiano_Caruana,2766,Vladislav_Artemiev,2701,C88,Ruy Lopez,1-0
Bassem_Amin,2682,Yangyi_Yu,2728,B30,Sicilian Defence,0-1
Andrey_Esipenko,2678,Shant_Sargsyan,2645,C88,Ruy Lopez,1-0
Giga_Quparadze,2470,AR_Saleh_Salem,2677,C88,Ruy Lopez,0-1
Aleksandar_Indjic,2636,Dmitry_Andreikin,2729,A40,A40–A42,0-1
Evgeny_Tomashevsky,2694,Raunak_Sadhwani,2627,E94,King’s Indian,0-1
Zaven_Andriasian,2580,Bardiya_Daneshvar,2500,B12,Caro-Kann Defence,1-0
Timur_Gareyev,2602,Vugar_Asadli,2567,E94,King’s Indian,0-1
David_Paravyan,2586,Bobby_Cheng,2583,C11,French Defence,½-½
Javokhir_Sindarov,2654,Sergei_Yudin,2469,C41,Philidor Defence,0-1
Shamsiddin_Vokhidov,2579,Pavel_Ponkratov,2577,C15,French Defence,1-0
Maxime_Vachier_Lagrave,2737,Vincent_Keymer,2696,C84,Ruy Lopez,½-½
Mikhail_Kobalia,2577,Jorden_Van_Foreest,2690,C60,Ruy Lopez,½-½
Thai_Dai_Van_Nguyen,2656,Francisco_Vallejo_Pons,2716,B46,Sicilian Defence,½-½
Levan_Pantsulaia,2597,Ivan_Cheparinov,2688,A09,Réti Opening,½-½
Tigran_L_Petrosian,2551,Mustafa_Yilmaz,2617,A07,Réti Opening,0-1
Samvel_Ter_Sahakyan,2605,Matthias_Bluebaum,2657,C01,French Defence,½-½
Arseniy_Nesterov,2573,Sergei_Zhigalko,2572,D30,Queen’s Gambit,1-0
